"subject","type","answer"
"1428646209","t-C1-mar-nom-obj","7"
"1428646209","filler","7"
"1428646209","t-C2-jul-ext-obj","6"
"1428646209","filler","7"
"1428646209","t-A2-pet-ext-obj","3"
"1428646209","t-A1-ada-dat-sbj","3"
"1428646209","filler","1"
"1428646209","t-A1-pet-nom-obj","7"
"1428646209","t-A1-pet-dat-obj","4"
"1428646209","filler","7"
"1428646209","t-C1-ada-dat-obj","3"
"1428646209","filler","7"
"1428646209","t-C1-ada-nom-obj","7"
"1428646209","t-A1-jul-dat-obj","4"
"1428646209","filler","7"
"1428646209","t-C2-ada-ext-sbj","2"
"1428646209","filler","7"
"1428646209","t-C1-ada-dat-sbj","3"
"1428646209","t-C1-mar-dat-obj","3"
"1428646209","filler","1"
"1428646209","t-A2-mar-ext-sbj","3"
"1428646209","t-C1-jul-dat-obj","3"
"1428646209","filler","7"
"1428646209","t-A2-jul-ext-sbj","3"
"1428646209","filler","7"
"1428646209","t-C1-pet-dat-sbj","1"
"1428646209","t-A2-jul-ext-obj","3"
"1428646209","filler","1"
"1428646209","t-C1-pet-dat-obj","4"
"1428646209","filler","7"
"1428648872","practice","7"
"1428648872","practice","7"
"1428648872","practice","6"
"1428648872","t-B1-mar-nom-obj","7"
"1428648872","t-A1-jul-nom-sbj","2"
"1428648872","filler","7"
"1428648872","t-A2-pet-ext-obj","3"
"1428648872","t-A2-jul-ext-obj","7"
"1428648872","filler","7"
"1428648872","t-B1-pet-nom-sbj","3"
"1428648872","filler","7"
"1428648872","t-A2-ada-ext-sbj","7"
"1428648872","t-B1-jul-dat-sbj","2"
"1428648872","filler","2"
"1428648872","t-B1-mar-dat-sbj","2"
"1428648872","filler","7"
"1428648872","t-B1-ada-nom-sbj","3"
"1428648872","t-B1-mar-dat-obj","7"
"1428648872","filler","7"
"1428648872","t-A2-mar-ext-obj","6"
"1428648872","t-A1-jul-dat-obj","6"
"1428648872","filler","7"
"1428648872","t-A1-mar-dat-sbj","2"
"1428648872","filler","7"
"1428648872","t-B2-pet-ext-sbj","2"
"1428648872","t-A1-ada-nom-obj","7"
"1428648872","filler","1"
"1428648872","t-B2-jul-ext-obj","7"
"1428648872","filler","7"
"1428648872","t-B2-pet-ext-obj","7"
"1428648872","t-A2-jul-ext-sbj","1"
"1428648872","filler","1"
"1428648872","t-A1-jul-dat-sbj","1"
"1428648872","t-A1-mar-dat-obj","7"
"1428648872","filler","7"
"1428648872","t-A1-ada-nom-sbj","1"
"1428648872","filler","7"
"1428648872","t-B2-jul-ext-sbj","1"
"1428648872","t-A1-mar-nom-obj","7"
"1428648872","filler","1"
"1428648872","t-B2-ada-ext-sbj","3"
"1428648872","filler","7"
"1428648872","t-B1-ada-nom-obj","7"
"1428648872","t-A1-pet-dat-obj","6"
"1428648872","filler","1"
"1428648872","t-B1-jul-nom-sbj","1"
"1428648872","t-A1-mar-nom-sbj","1"
"1428648872","filler","1"
"1428648872","t-B1-pet-nom-obj","7"
"1428648872","filler","2"
"1428648872","t-B1-ada-dat-obj","6"
"1428648872","t-B1-jul-nom-obj","7"
"1428648872","filler","7"
"1428648872","t-B2-mar-ext-sbj","6"
"1428648872","filler","7"
"1428648872","t-A1-pet-nom-obj","7"
"1428648872","t-A1-jul-nom-obj","7"
"1428648872","filler","7"
"1428648872","t-B1-jul-dat-obj","7"
"1428648872","t-A1-ada-dat-obj","6"
"1428648872","filler","7"
"1428648872","t-B2-mar-ext-obj","7"
"1428648872","filler","7"
"1428648872","t-A2-pet-ext-sbj","2"
"1428648872","t-A2-ada-ext-obj","6"
"1428648872","filler","7"
"1428648872","t-A1-ada-dat-sbj","2"
"1428648872","filler","6"
"1428648872","t-B1-pet-dat-obj","7"
"1428648872","t-A1-pet-nom-sbj","1"
"1428648872","filler","1"
"1428648872","t-B1-pet-dat-sbj","1"
"1428648872","t-B1-ada-dat-sbj","2"
"1428648872","filler","7"
"1428648872","t-A1-pet-dat-sbj","2"
"1428648872","filler","7"
"1428648872","t-A2-mar-ext-sbj","2"
"1428648872","t-B1-mar-nom-sbj","2"
"1428648872","filler","2"
"1428648872","t-B2-ada-ext-obj","7"
"1428648872","filler","7"
"1428649584","practice","7"
"1428649584","practice","7"
"1428649584","practice","1"
"1428649584","t-A1-jul-dat-sbj","2"
"1428649584","t-C1-ada-dat-obj","3"
"1428649584","filler","1"
"1428649584","t-C2-jul-ext-obj","4"
"1428649584","t-A1-mar-dat-obj","4"
"1428649584","filler","1"
"1428649584","t-C2-mar-ext-obj","4"
"1428649584","filler","1"
"1428649584","t-C1-jul-dat-obj","5"
"1428649584","t-C1-mar-dat-obj","5"
"1428649584","filler","7"
"1428649584","t-C1-ada-dat-sbj","1"
"1428649584","filler","7"
"1428649584","t-A2-ada-ext-obj","2"
"1428649584","t-A1-pet-dat-sbj","1"
"1428649584","filler","7"
"1428649584","t-C1-pet-dat-sbj","1"
"1428649584","t-C2-ada-ext-obj","6"
"1428649584","filler","6"
"1428649584","t-C2-ada-ext-sbj","1"
"1428649584","filler","7"
"1428649584","t-A1-pet-nom-sbj","1"
"1428649584","t-C1-pet-nom-sbj","1"
"1428649584","filler","7"
"1428649584","t-A2-pet-ext-obj","4"
"1428649584","filler","7"
"1428649584","t-A2-jul-ext-obj","5"
"1428649584","t-A1-ada-nom-sbj","1"
"1428649584","filler","1"
"1428649584","t-A2-mar-ext-obj","5"
"1428649584","t-A2-jul-ext-sbj","1"
"1428649584","filler","7"
"1428649584","t-C1-pet-dat-obj","5"
"1428649584","filler","7"
"1428649584","t-C1-mar-dat-sbj","2"
"1428649584","t-A1-jul-nom-sbj","2"
"1428649584","filler","7"
"1428649584","t-C1-ada-nom-obj","7"
"1428649584","filler","1"
"1428649584","t-A1-jul-nom-obj","7"
"1428649584","t-A1-mar-dat-sbj","2"
"1428649584","filler","7"
"1428649584","t-A1-pet-nom-obj","7"
"1428649584","t-C2-pet-ext-sbj","1"
"1428649584","filler","7"
"1428649584","t-A1-mar-nom-obj","7"
"1428649584","filler","1"
"1428649584","t-C1-jul-dat-sbj","2"
"1428649584","t-C1-mar-nom-obj","7"
"1428649584","filler","7"
"1428649584","t-C2-jul-ext-sbj","4"
"1428649584","filler","7"
"1428649584","t-A1-ada-nom-obj","7"
"1428649584","t-C1-jul-nom-sbj","1"
"1428649584","filler","7"
"1428649584","t-C2-mar-ext-sbj","5"
"1428649584","t-A1-mar-nom-sbj","1"
"1428649584","filler","1"
"1428649584","t-C2-pet-ext-obj","5"
"1428649584","filler","7"
"1428649584","t-A1-ada-dat-obj","4"
"1428649584","t-A2-ada-ext-sbj","1"
"1428649584","filler","7"
"1428649584","t-A2-pet-ext-sbj","1"
"1428649584","filler","7"
"1428649584","t-C1-mar-nom-sbj","1"
"1428649584","t-A1-pet-dat-obj","4"
"1428649584","filler","7"
"1428649584","t-A1-ada-dat-sbj","1"
"1428649584","t-A2-mar-ext-sbj","1"
"1428649584","filler","6"
"1428649584","t-C1-ada-nom-sbj","1"
"1428649584","filler","2"
"1428649584","t-C1-jul-nom-obj","7"
"1428649584","t-C1-pet-nom-obj","7"
"1428649584","filler","7"
"1428649584","t-A1-jul-dat-obj","3"
"1428649584","filler","2"
"1428649893","practice","7"
"1428649893","practice","7"
"1428649893","practice","1"
"1428649893","t-C1-jul-dat-sbj","1"
"1428649893","filler","6"
"1428649893","t-C1-pet-nom-obj","7"
"1428649893","t-A1-pet-nom-sbj","1"
"1428649893","filler","7"
"1428649893","t-C2-jul-ext-sbj","1"
"1428649893","filler","7"
"1428649893","t-A1-jul-nom-sbj","2"
"1428649893","t-C2-pet-ext-sbj","1"
"1428649893","filler","7"
"1428649893","t-C1-ada-nom-obj","7"
"1428649893","filler","1"
"1428649893","t-A1-mar-nom-sbj","1"
"1428649893","t-C2-ada-ext-sbj","2"
"1428649893","filler","7"
"1428649893","t-C1-jul-nom-sbj","2"
"1428649893","t-C1-mar-nom-sbj","1"
"1428649893","filler","7"
"1428649893","t-A2-mar-ext-sbj","4"
"1428649893","filler","7"
"1428649893","t-A1-pet-dat-obj","6"
"1428649893","t-A1-jul-dat-obj","7"
"1428649893","filler","7"
"1428649893","t-C2-mar-ext-obj","6"
"1428649893","filler","7"
"1428649893","t-C1-mar-dat-obj","6"
"1428649893","t-C1-mar-nom-obj","7"
"1428649893","filler","7"
"1428649893","t-A1-mar-nom-obj","7"
"1428649893","t-A2-pet-ext-obj","6"
"1428649893","filler","1"
"1428649893","t-C1-mar-dat-sbj","1"
"1428649893","filler","1"
"1428649893","t-A1-ada-dat-sbj","3"
"1428649893","t-A2-pet-ext-sbj","3"
"1428649893","filler","7"
"1428649893","t-C1-pet-nom-sbj","2"
"1428649893","filler","7"
"1428649893","t-A1-ada-nom-obj","7"
"1428649893","t-C1-ada-nom-sbj","1"
"1428649893","filler","1"
"1428649893","t-C1-pet-dat-obj","6"
"1428649893","t-C2-pet-ext-obj","6"
"1428649893","filler","7"
"1428649893","t-A1-jul-nom-obj","7"
"1428649893","filler","1"
"1428649893","t-A2-mar-ext-obj","6"
"1428649893","t-A1-ada-dat-obj","3"
"1428649893","filler","7"
"1428649893","t-C1-pet-dat-sbj","1"
"1428649893","filler","1"
"1428649893","t-C1-jul-nom-obj","7"
"1428649893","t-A2-ada-ext-obj","6"
"1428649893","filler","7"
"1428649893","t-C2-ada-ext-obj","5"
"1428649893","t-A2-jul-ext-obj","6"
"1428649893","filler","7"
"1428649893","t-A1-mar-dat-sbj","1"
"1428649893","filler","7"
"1428649893","t-A1-pet-nom-obj","7"
"1428649893","t-C2-mar-ext-sbj","3"
"1428649893","filler","7"
"1428649893","t-C1-jul-dat-obj","1"
"1428649893","filler","1"
"1428649893","t-A2-ada-ext-sbj","3"
"1428649893","t-C1-ada-dat-obj","6"
"1428649893","filler","1"
"1428649893","t-A1-ada-nom-sbj","1"
"1428649893","t-A1-pet-dat-sbj","1"
"1428649893","filler","7"
"1428649893","t-C1-ada-dat-sbj","2"
"1428649893","filler","1"
"1428649893","t-A2-jul-ext-sbj","4"
"1428649893","t-C2-jul-ext-obj","7"
"1428649893","filler","7"
"1428649893","t-A1-jul-dat-sbj","2"
"1428649893","filler","7"
"1428649893","t-A1-mar-dat-obj","6"
"1428651879","practice","5"
"1428651879","practice","4"
"1428651879","practice","1"
"1428651879","t-B1-ada-dat-sbj","3"
"1428651879","filler","5"
"1428651879","t-A1-jul-dat-obj","4"
"1428651879","t-A2-pet-ext-obj","4"
"1428651879","filler","1"
"1428651879","t-A2-mar-ext-obj","4"
"1428651879","filler","2"
"1428651879","t-A2-pet-ext-sbj","1"
"1428651879","t-B1-pet-dat-obj","7"
"1428651879","filler","5"
"1428651879","t-B1-jul-nom-sbj","2"
"1428651879","filler","3"
"1428651879","t-A1-pet-dat-sbj","1"
"1428651879","t-B1-ada-nom-sbj","1"
"1428651879","filler","2"
"1428651879","t-A2-ada-ext-obj","2"
"1428651879","t-A1-mar-dat-sbj","3"
"1428651879","filler","5"
"1428651879","t-A1-pet-dat-obj","4"
"1428651879","filler","6"
"1428651879","t-A1-jul-nom-obj","5"
"1428651879","t-B1-pet-nom-obj","6"
"1428651879","filler","7"
"1428651879","t-B2-pet-ext-sbj","2"
"1428651879","filler","1"
"1428651879","t-B1-pet-nom-sbj","2"
"1428651879","t-A1-pet-nom-sbj","2"
"1428651879","filler","1"
"1428651879","t-B1-mar-nom-sbj","2"
"1428651879","t-B2-jul-ext-obj","3"
"1428651879","filler","4"
"1428651879","t-A2-mar-ext-sbj","2"
"1428651879","filler","6"
"1428651879","t-B2-pet-ext-obj","6"
"1428651879","t-B2-mar-ext-obj","6"
"1428651879","filler","7"
"1428651879","t-A1-mar-nom-sbj","2"
"1428651879","filler","3"
"1428651879","t-A1-ada-dat-sbj","1"
"1428651879","t-A1-mar-nom-obj","7"
"1428651879","filler","1"
"1428651879","t-B1-ada-dat-obj","4"
"1428651879","t-A1-mar-dat-obj","4"
"1428651879","filler","7"
"1428651879","t-B2-mar-ext-sbj","4"
"1428651879","filler","7"
"1428651879","t-B1-jul-dat-sbj","3"
"1428651879","t-B1-mar-dat-sbj","3"
"1428651879","filler","6"
"1428651879","t-A2-ada-ext-sbj","3"
"1428651879","filler","1"
"1428651879","t-A1-jul-nom-sbj","3"
"1428651879","t-A1-ada-dat-obj","3"
"1428651879","filler","7"
"1428651879","t-A1-ada-nom-sbj","1"
"1428651879","t-A1-ada-nom-obj","7"
"1428651879","filler","7"
"1428651879","t-B1-mar-dat-obj","7"
"1428651879","filler","6"
"1428651879","t-B2-ada-ext-sbj","2"
"1428651879","t-A1-jul-dat-sbj","2"
"1428651879","filler","1"
"1428651879","t-A2-jul-ext-obj","3"
"1428651879","filler","1"
"1428651879","t-B1-ada-nom-obj","6"
"1428651879","t-A2-jul-ext-sbj","2"
"1428651879","filler","7"
"1428651879","t-B2-ada-ext-obj","4"
"1428651879","t-B1-jul-nom-obj","6"
"1428651879","filler","2"
"1428651879","t-B2-jul-ext-sbj","2"
"1428651879","filler","7"
"1428651879","t-B1-jul-dat-obj","6"
"1428651879","t-A1-pet-nom-obj","6"
"1428651879","filler","6"
"1428651879","t-B1-pet-dat-sbj","2"
"1428651879","filler","7"
"1428651879","t-B1-mar-nom-obj","5"
"1428653647","practice","7"
"1428653647","practice","7"
"1428653647","practice","3"
"1428653647","t-A1-mar-dat-obj","5"
"1428653647","filler","1"
"1428653647","t-C1-pet-nom-obj","7"
"1428653647","t-A2-mar-ext-sbj","2"
"1428653647","filler","7"
"1428653647","t-C1-ada-dat-sbj","4"
"1428653647","filler","7"
"1428653647","t-A1-jul-nom-sbj","1"
"1428653647","t-A1-pet-nom-sbj","1"
"1428653647","filler","7"
"1428653647","t-A2-jul-ext-obj","4"
"1428653647","filler","7"
"1428653647","t-A1-jul-dat-sbj","1"
"1428653647","t-A2-ada-ext-obj","1"
"1428653647","filler","1"
"1428653647","t-C1-pet-dat-sbj","1"
"1428653647","t-A1-ada-nom-obj","7"
"1428653647","filler","7"
"1428653647","t-C2-jul-ext-obj","5"
"1428653647","filler","7"
"1428653647","t-C1-jul-nom-obj","7"
"1428653647","t-C1-jul-dat-sbj","1"
"1428653647","filler","7"
"1428653647","t-C1-ada-nom-sbj","1"
"1428653647","filler","1"
"1428653647","t-C1-mar-nom-obj","7"
"1428653647","t-A2-jul-ext-sbj","1"
"1428653647","filler","7"
"1428653647","t-C2-pet-ext-obj","5"
"1428653647","t-C1-ada-nom-obj","7"
"1428653647","filler","7"
"1428653647","t-C2-ada-ext-obj","6"
"1428653647","filler","7"
"1428653647","t-C2-pet-ext-sbj","1"
"1428653647","t-A1-ada-nom-sbj","1"
"1428653647","filler","7"
"1428653647","t-C2-mar-ext-obj","7"
"1428653647","filler","7"
"1428653647","t-C1-jul-nom-sbj","1"
"1428653647","t-C1-mar-nom-sbj","1"
"1428653647","filler","7"
"1428653647","t-C2-jul-ext-sbj","5"
"1428653647","t-A1-mar-dat-sbj","1"
"1428653647","filler","7"
"1428653647","t-A1-jul-dat-obj","5"
"1428653647","filler","1"
"1428653647","t-A2-ada-ext-sbj","1"
"1428653647","t-A2-pet-ext-obj","5"
"1428653647","filler","7"
"1428653647","t-C2-mar-ext-sbj","5"
"1428653647","filler","1"
"1428653647","t-A1-ada-dat-obj","5"
"1428653647","t-A1-pet-nom-obj","7"
"1428653647","filler","7"
"1428653647","t-A1-pet-dat-sbj","1"
"1428653647","t-A1-mar-nom-obj","7"
"1428653647","filler","7"
"1428653647","t-A1-ada-dat-sbj","1"
"1428653647","filler","1"
"1428653647","t-A1-mar-nom-sbj","1"
"1428653647","t-A1-pet-dat-obj","5"
"1428653647","filler","7"
"1428653647","t-A2-mar-ext-obj","5"
"1428653647","filler","1"
"1428653647","t-C1-mar-dat-obj","5"
"1428653647","t-C1-mar-dat-sbj","1"
"1428653647","filler","7"
"1428653647","t-A2-pet-ext-sbj","1"
"1428653647","t-A1-jul-nom-obj","7"
"1428653647","filler","1"
"1428653647","t-C2-ada-ext-sbj","4"
"1428653647","filler","1"
"1428653647","t-C1-ada-dat-obj","5"
"1428653647","t-C1-jul-dat-obj","7"
"1428653647","filler","7"
"1428653647","t-C1-pet-nom-sbj","1"
"1428653647","filler","7"
"1428653647","t-C1-pet-dat-obj","4"
"1428654165","practice","4"
"1428654165","practice","6"
"1428654165","practice","3"
"1428654165","t-C2-ada-ext-sbj","1"
"1428654165","t-C1-pet-nom-obj","7"
"1428654165","filler","7"
"1428654165","t-A1-mar-nom-obj","7"
"1428654165","t-A2-jul-ext-sbj","1"
"1428654165","filler","7"
"1428654165","t-A1-mar-dat-sbj","1"
"1428654165","filler","6"
"1428654165","t-C1-jul-nom-sbj","1"
"1428654165","t-A1-jul-dat-obj","6"
"1428654165","filler","7"
"1428654165","t-A1-pet-dat-sbj","1"
"1428654165","filler","6"
"1428654165","t-A1-pet-dat-obj","2"
"1428654165","t-A2-ada-ext-sbj","3"
"1428654165","filler","6"
"1428654165","t-C1-mar-dat-sbj","1"
"1428654165","t-C1-mar-dat-obj","4"
"1428654165","filler","1"
"1428654165","t-A1-pet-nom-sbj","1"
"1428654165","filler","7"
"1428654165","t-A2-mar-ext-obj","4"
"1428654165","t-C1-mar-nom-sbj","1"
"1428654165","filler","7"
"1428654165","t-A2-pet-ext-sbj","1"
"1428654165","filler","7"
"1428654165","t-C1-pet-dat-obj","4"
"1428654165","t-A1-mar-nom-sbj","1"
"1428654165","filler","7"
"1428654165","t-C1-jul-nom-obj","7"
"1428654165","t-A1-jul-nom-sbj","1"
"1428654165","filler","7"
"1428654165","t-C2-mar-ext-sbj","1"
"1428654165","filler","1"
"1428654165","t-A2-jul-ext-obj","4"
"1428654165","t-A2-mar-ext-sbj","1"
"1428654165","filler","7"
"1428654165","t-C1-pet-nom-sbj","1"
"1428654165","filler","7"
"1428654165","t-A2-ada-ext-obj","3"
"1428654165","t-C2-mar-ext-obj","3"
"1428654165","filler","1"
"1428654165","t-C1-ada-dat-obj","3"
"1428654165","t-A2-pet-ext-obj","4"
"1428654165","filler","7"
"1428654165","t-A1-pet-nom-obj","7"
"1428654165","filler","1"
"1428654165","t-A1-ada-dat-obj","3"
"1428654165","t-C1-ada-nom-obj","7"
"1428654165","filler","7"
"1428654165","t-C2-jul-ext-obj","4"
"1428654165","filler","1"
"1428654165","t-A1-mar-dat-obj","5"
"1428654165","t-C1-jul-dat-sbj","6"
"1428654165","filler","1"
"1428654165","t-C2-jul-ext-sbj","6"
"1428654165","t-C1-mar-nom-obj","7"
"1428654165","filler","1"
"1428654165","t-C2-pet-ext-sbj","1"
"1428654165","filler","1"
"1428654165","t-C2-pet-ext-obj","5"
"1428654165","t-C2-ada-ext-obj","6"
"1428654165","filler","3"
"1428654165","t-C1-pet-dat-sbj","4"
"1428654165","filler","7"
"1428654165","t-A1-ada-dat-sbj","1"
"1428654165","t-A1-jul-dat-sbj","1"
"1428654165","filler","1"
"1428654165","t-C1-ada-nom-sbj","1"
"1428654165","t-A1-jul-nom-obj","7"
"1428654165","filler","7"
"1428654165","t-A1-ada-nom-obj","7"
"1428654165","filler","7"
"1428654165","t-A1-ada-nom-sbj","1"
"1428654165","t-C1-ada-dat-sbj","1"
"1428654165","filler","7"
"1428654165","t-C1-jul-dat-obj","7"
"1428654165","filler","7"
"1428654206","practice","6"
"1428654206","practice","6"
"1428654206","practice","4"
"1428654206","t-C1-mar-nom-obj","7"
"1428654206","filler","5"
"1428654206","t-A1-mar-dat-obj","5"
"1428654206","t-A2-pet-ext-sbj","2"
"1428654206","filler","7"
"1428654206","t-C1-ada-nom-obj","7"
"1428654206","filler","7"
"1428654206","t-A2-mar-ext-sbj","5"
"1428654206","t-A1-pet-nom-sbj","2"
"1428654206","filler","7"
"1428654206","t-C1-pet-dat-sbj","2"
"1428654206","filler","7"
"1428654206","t-C2-jul-ext-obj","3"
"1428654206","t-A1-pet-dat-obj","4"
"1428654206","filler","6"
"1428654206","t-C2-pet-ext-obj","3"
"1428654206","t-C2-ada-ext-obj","4"
"1428654206","filler","2"
"1428654206","t-A1-mar-dat-sbj","3"
"1428654206","filler","6"
"1428654206","t-C2-mar-ext-sbj","2"
"1428654206","t-A1-jul-nom-sbj","2"
"1428654206","filler","2"
"1428654206","t-C2-pet-ext-sbj","3"
"1428654206","filler","6"
"1428654206","t-A1-ada-dat-sbj","3"
"1428654206","t-A2-jul-ext-sbj","2"
"1428654206","filler","1"
"1428654206","t-A1-pet-nom-obj","7"
"1428654206","t-A1-jul-nom-obj","6"
"1428654206","filler","7"
"1428654206","t-A2-mar-ext-obj","5"
"1428654206","filler","7"
"1428654206","t-C1-ada-nom-sbj","3"
"1428654206","t-A2-ada-ext-obj","4"
"1428654206","filler","6"
"1428654206","t-A1-jul-dat-sbj","3"
"1428654206","filler","7"
"1428654206","t-A2-pet-ext-obj","4"
"1428654206","t-A1-pet-dat-sbj","2"
"1428654206","filler","6"
"1428654206","t-C1-jul-dat-obj","5"
"1428654206","t-C1-pet-nom-sbj","2"
"1428654206","filler","1"
"1428654206","t-C1-mar-dat-sbj","2"
"1428654206","filler","2"
"1428654206","t-C2-mar-ext-obj","5"
"1428654206","t-A1-mar-nom-obj","7"
"1428654206","filler","2"
"1428654206","t-C1-jul-nom-sbj","2"
"1428654206","filler","6"
"1428654206","t-C1-pet-dat-obj","4"
"1428654206","t-A1-ada-dat-obj","4"
"1428654206","filler","7"
"1428654206","t-C1-pet-nom-obj","7"
"1428654206","t-C1-jul-dat-sbj","3"
"1428654206","filler","1"
"1428654206","t-A1-ada-nom-sbj","2"
"1428654206","filler","7"
"1428654206","t-A2-jul-ext-obj","4"
"1428654206","t-C1-mar-nom-sbj","2"
"1428654206","filler","1"
"1428654206","t-C1-ada-dat-obj","5"
"1428654206","filler","7"
"1428654206","t-A1-jul-dat-obj","3"
"1428654206","t-C1-mar-dat-obj","4"
"1428654206","filler","7"
"1428654206","t-C2-jul-ext-sbj","4"
"1428654206","t-A1-ada-nom-obj","6"
"1428654206","filler","2"
"1428654206","t-C1-jul-nom-obj","6"
"1428654206","filler","7"
"1428654206","t-A2-ada-ext-sbj","2"
"1428654206","t-C1-ada-dat-sbj","2"
"1428654206","filler","1"
"1428654206","t-C2-ada-ext-sbj","3"
"1428654206","filler","7"
"1428654206","t-A1-mar-nom-sbj","2"
"1428654716","practice","7"
"1428654716","practice","7"
"1428654716","practice","1"
"1428654716","t-A1-jul-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-jul-dat-sbj","1"
"1428654716","t-A1-ada-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-mar-nom-obj","7"
"1428654716","filler","1"
"1428654716","t-C1-mar-dat-sbj","1"
"1428654716","t-C1-mar-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-C1-pet-nom-sbj","1"
"1428654716","filler","1"
"1428654716","t-A2-pet-ext-obj","1"
"1428654716","t-A1-mar-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-A2-pet-ext-sbj","1"
"1428654716","t-A1-pet-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-C1-mar-dat-obj","1"
"1428654716","filler","7"
"1428654716","t-A2-jul-ext-sbj","1"
"1428654716","t-C2-jul-ext-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-ada-nom-obj","7"
"1428654716","filler","4"
"1428654716","t-C1-jul-nom-obj","1"
"1428654716","t-A1-pet-dat-sbj","1"
"1428654716","filler","7"
"1428654716","t-C1-jul-dat-sbj","1"
"1428654716","t-C1-ada-dat-sbj","1"
"1428654716","filler","7"
"1428654716","t-C2-ada-ext-obj","1"
"1428654716","filler","7"
"1428654716","t-C1-mar-nom-obj","7"
"1428654716","t-A2-jul-ext-obj","3"
"1428654716","filler","7"
"1428654716","t-C1-pet-dat-sbj","1"
"1428654716","filler","1"
"1428654716","t-A1-pet-nom-obj","7"
"1428654716","t-A2-ada-ext-sbj","1"
"1428654716","filler","1"
"1428654716","t-C1-ada-dat-obj","2"
"1428654716","t-A1-mar-dat-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-jul-nom-obj","7"
"1428654716","filler","7"
"1428654716","t-A2-mar-ext-obj","2"
"1428654716","t-C2-mar-ext-sbj","1"
"1428654716","filler","1"
"1428654716","t-C1-ada-nom-obj","1"
"1428654716","filler","7"
"1428654716","t-A1-pet-dat-obj","1"
"1428654716","t-C1-jul-dat-obj","1"
"1428654716","filler","7"
"1428654716","t-A1-ada-dat-sbj","1"
"1428654716","t-C1-jul-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-A2-ada-ext-obj","1"
"1428654716","filler","1"
"1428654716","t-A1-ada-dat-obj","1"
"1428654716","t-A2-mar-ext-sbj","1"
"1428654716","filler","1"
"1428654716","t-C2-ada-ext-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-jul-dat-obj","1"
"1428654716","t-C2-pet-ext-sbj","1"
"1428654716","filler","7"
"1428654716","t-C2-jul-ext-obj","1"
"1428654716","t-C2-mar-ext-obj","2"
"1428654716","filler","7"
"1428654716","t-C1-ada-nom-sbj","1"
"1428654716","filler","7"
"1428654716","t-A1-mar-dat-obj","1"
"1428654716","t-C1-pet-dat-obj","1"
"1428654716","filler","1"
"1428654716","t-C2-pet-ext-obj","1"
"1428654716","filler","7"
"1428654716","t-C1-pet-nom-obj","7"
"1428659217","practice","7"
"1428659217","practice","6"
"1428659217","practice","1"
"1428659217","t-A3-mar-fin-obj","4"
"1428659217","filler","7"
"1428659217","t-A3-pet-fin-sbj","1"
"1428659217","filler","7"
"1428659217","t-A2-jul-ext-sbj","1"
"1428659217","filler","7"
"1428659217","t-C2-mar-ext-sbj","3"
"1428659217","t-A3-mar-fin-sbj","2"
"1428659217","filler","1"
"1428659217","t-C3-jul-ext-obj","4"
"1428659217","filler","1"
"1428659217","t-A3-jul-fin-sbj","3"
"1428659217","filler","7"
"1428659217","t-C2-ada-ext-obj","6"
"1428659217","t-A2-pet-ext-obj","2"
"1428659217","filler","1"
"1428659217","t-C2-mar-ext-obj","7"
"1428659217","filler","7"
"1428659217","t-C3-ada-ext-obj","3"
"1428659217","filler","1"
"1428659217","t-A2-mar-ext-obj","6"
"1428659217","t-A1-jul-dat-obj","6"
"1428659217","filler","7"
"1428659217","t-A1-ada-dat-sbj","1"
"1428659217","filler","6"
"1428659217","t-C2-jul-ext-obj","6"
"1428659217","filler","7"
"1428659217","t-C3-pet-ext-obj","5"
"1428659217","t-C3-mar-ext-sbj","1"
"1428659217","filler","1"
"1428659217","t-A1-jul-dat-sbj","1"
"1428659217","filler","7"
"1428659217","t-C3-ada-ext-sbj","1"
"1428659217","filler","7"
"1428659217","t-A3-ada-fin-obj","7"
"1428659217","t-A1-mar-dat-sbj","2"
"1428659217","filler","1"
"1428659217","t-C2-pet-ext-sbj","1"
"1428659217","filler","7"
"1428659217","t-A2-jul-ext-obj","7"
"1428659217","filler","7"
"1428659217","t-A1-ada-dat-obj","7"
"1428659217","t-C3-jul-ext-sbj","1"
"1428659217","filler","7"
"1428659217","t-C2-ada-ext-sbj","2"
"1428659217","filler","7"
"1428659217","t-A3-pet-fin-obj","7"
"1428659217","filler","7"
"1428659217","t-A2-mar-ext-sbj","3"
"1428659217","t-C3-mar-ext-obj","6"
"1428659217","filler","7"
"1428659217","t-A2-ada-ext-sbj","2"
"1428659217","filler","7"
"1428659217","t-C2-jul-ext-sbj","3"
"1428659217","filler","7"
"1428659217","t-A1-mar-dat-obj","7"
"1428659217","t-C2-pet-ext-obj","6"
"1428659217","filler","1"
"1428659217","t-A2-ada-ext-obj","3"
"1428659217","filler","1"
"1428659217","t-A1-pet-dat-obj","4"
"1428659217","filler","7"
"1428659217","t-A3-ada-fin-sbj","2"
"1428659217","t-C3-pet-ext-sbj","1"
